yyyymm,permno,actual_ret,predicted_ret,decile
200210,10104,0.296438,-0.021906820694963438,2
200212,10104,-0.111111,-0.00673642724591481,5
200301,10104,0.113889,0.0033571781474878585,7
200302,10104,-0.005819,0.005507763082581949,8
200303,10104,-0.092893,-0.007858911890505488,4
200304,10104,0.095032,0.02955445098789145,9
200306,10104,-0.076864,0.019190210165308752,7
200307,10104,-0.001665,0.008040962759430318,3
200309,10104,-0.123149,0.0051030471974879196,3
200310,10104,0.064,0.02635853818778225,6
200312,10104,0.100665,0.042297977005909246,9
200403,10104,-0.067599,-0.006449204021505231,1
200404,10104,-0.0625,-0.0030459019283990757,3
200406,10104,0.046491,-0.0012654156288396381,3
200408,10104,-0.05138,-0.010943100680753822,3
200409,10104,0.131394,0.04392630299934057,10
200411,10104,0.006319,-0.008605148538118456,2
200412,10104,0.076923,0.07852832947607963,10
200501,10104,0.003644,0.013381070629119052,6
200502,10104,-0.05955,0.020043958723785834,6
200503,10104,-0.036293,-0.03071926325263963,1
200505,10104,0.107266,0.0201954110025989,7
200506,10104,0.03125,0.05050949716564167,10
200508,10104,-0.042741,0.00623088662642661,4
200509,10104,-0.04542,-0.03843908148895254,1
200510,10104,0.022581,0.017094478105388652,6
200511,10104,-0.006309,0.02124469945274677,6
200601,10104,0.029484,0.02001998929439973,6
200602,10104,-0.011933,0.0023894608533292228,3
200603,10104,0.102254,0.028838472335573333,8
200605,10104,-0.02536,0.024519980811105648,8
200606,10104,0.018987,0.053372913382419444,10
200607,10104,0.033126,0.023736866721548098,8
200608,10104,0.046092,0.029624860480652104,8
200610,10104,0.04115,0.014640103062428241,4
200611,10104,0.031402,0.008809319628918509,5
200701,10104,0.001167,-0.002824114438178339,2
200702,10104,-0.042541,-0.0015642492692343841,5
200704,10104,0.036955,0.024465348241520718,6
200705,10104,0.030851,0.030105931760156586,8
200707,10104,-0.029934,0.01604272949436493,7
200708,10104,0.060669,0.024196849620333142,8
200710,10104,0.024018,0.02536606096469238,7
200711,10104,-0.089761,0.009824295241843747,5
200712,10104,0.11893,0.04980694300107163,10
