yyyymm,permno,actual_ret,predicted_ret,decile
201904,10104,0.03463,-0.33492516840746794,2
201905,10104,-0.085487,-0.36220005431529695,1
201907,10104,-0.007548,-0.34805810714588287,2
201909,10104,0.05705,-0.390589571939539,1
201910,10104,-0.005452,-0.3292570581434953,2
201912,10104,-0.056288,-0.39012946238928187,1
202001,10104,-0.005474,-0.38277446371364104,1
202003,10104,-0.022847,-0.3527439579340949,2
202004,10104,0.100972,-0.4028320601540813,2
202006,10104,0.027897,-0.40088833984579664,2
202007,10104,0.007599,-0.39706046077503593,2
202008,10104,0.031921,-0.357919601923813,2
202009,10104,0.043341,-0.36922999558161845,2
202011,10104,0.028694,-0.3962523564987171,2
202012,10104,0.120755,-0.3788235512403299,2
202103,10104,0.087738,-0.40204515659653745,2
202104,10104,0.084652,-0.4251032773330678,2
202106,10104,-0.01143,-0.45112496223042237,1
202108,10104,0.022837,-0.3698068258318578,2
202109,10104,-0.022439,-0.40509095362401343,2
202111,10104,-0.054201,-0.36148158824252713,2
202112,10104,-0.038902,-0.16340018244611154,3
202201,10104,-0.065703,-0.3106570493149707,2
202202,10104,-0.063948,-0.31695904994580115,2
202203,10104,0.088983,-0.2998391021307996,2
202205,10104,-0.020164,-0.3254134523916878,2
202206,10104,-0.028504,-0.20309122432991966,3
202208,10104,-0.047405,-0.34250122059607485,2
202209,10104,-0.176399,-0.3791561233500846,2
202210,10104,0.283609,-0.3238905429679709,2
202211,10104,0.063533,-0.35719293732334195,2
198604,10107,0.172727,0.08110467577276768,10
198606,10107,-0.115108,0.011803647886939082,6
198607,10107,-0.073171,0.015401832146447726,8
198609,10107,-0.008772,0.07278241633741171,10
198610,10107,0.371681,0.05063559975397083,9
198612,10107,-0.030151,-0.006761054514061654,4
198703,10107,0.260586,0.06379810666185959,10
198704,10107,0.074935,0.03269046217701681,10
198706,10107,-0.114967,0.005779439806571653,7
198707,10107,-0.078431,0.04507410778403077,9
198708,10107,0.263298,0.06847755147558744,10
198709,10107,0.115789,0.03665351966537058,9
198711,10107,-0.100503,-0.00400658616133573,8
198712,10107,0.21229,0.01192218229494802,9
198802,10107,0.065022,-0.08985867309711064,1
198803,10107,-0.048421,-0.10279410384178328,1
198805,10107,0.06422,-0.08466939445752136,1
198806,10107,0.155172,-0.05472488050320844,4
198808,10107,-0.159664,-0.08581251842209087,2
198809,10107,0.045,-0.020617485406902038,6
198810,10107,-0.062201,-0.045632104789102935,3
198811,10107,-0.035714,-0.05868260923656867,2
198901,10107,0.119718,-0.021254968374167856,4
198902,10107,-0.002096,-0.02863764541693923,4
198903,10107,-0.161765,-0.11402685078418856,1
198905,10107,0.082774,-0.10467534451786545,1
198906,10107,-0.123967,-0.07615351685627997,1
198907,10107,0.033019,-0.11642686931027876,1
198908,10107,0.073059,-0.037387641328400466,3
198910,10107,0.193431,0.002800803149438132,8
198911,10107,0.06422,-0.05138767607166934,1
