yyyymm,permno,actual_ret,predicted_ret,decile
201509,10104,-0.026153,-7.650853339749181,1
201511,10104,0.003347,-7.646860107644235,1
201512,10104,-0.062612,-7.612161315609064,1
201602,10104,0.012944,-7.816358300614693,1
201603,10104,0.112289,-7.10855989631288,1
201605,10104,0.00853,-6.927240268367315,1
201606,10104,0.018159,-6.017242882756361,1
201608,10104,0.004386,-4.810413035739698,2
201609,10104,-0.047065,-4.50396525154949,2
201610,10104,-0.018075,-4.541470808518472,2
201611,10104,0.04607,-4.573154439369655,2
201701,10104,0.047074,-4.36921358688309,2
201702,10104,0.06183,-4.401585851600367,2
201703,10104,0.047429,-4.257418050738928,2
201705,10104,0.009564,-4.193914890477001,2
201706,10104,0.104649,-4.451458924948552,2
201707,10104,-0.000399,-4.678712594456435,2
201708,10104,0.008011,-4.511960560816474,2
201710,10104,0.05667,-4.40966206507937,2
201711,10104,-0.036149,-4.339170132117394,2
201801,10104,0.095178,-4.355236592647403,2
201802,10104,-0.017833,-4.305059856134034,2
201804,10104,0.002404,-4.534712500378977,2
201805,10104,0.022991,-4.2370889485141205,2
201807,10104,0.086473,-4.7173029428061755,2
201808,10104,0.018876,-4.58104808477591,2
201810,10104,-0.049069,-5.114940308559799,2
201811,10104,-0.001638,-4.961589012875452,2
201812,10104,-0.074036,-5.595633722840941,2
201901,10104,0.116722,-5.554504142714906,1
201902,10104,0.037826,-5.677151065185754,1
201904,10104,0.03463,-5.642243350823578,1
201905,10104,-0.085487,-5.482237641812928,2
201907,10104,-0.007548,-5.5032097092134995,1
201909,10104,0.05705,-5.340987634803074,1
201910,10104,-0.005452,-5.388400728508861,1
201912,10104,-0.056288,-5.534370894684942,1
202001,10104,-0.005474,-5.678182845843222,1
202003,10104,-0.022847,-6.225202764622494,2
202004,10104,0.100972,-6.005429940809994,2
202006,10104,0.027897,-5.975165627774871,2
202007,10104,0.007599,-6.021972128234043,2
202008,10104,0.031921,-5.932015755666914,2
202009,10104,0.043341,-5.913540671006887,2
202011,10104,0.028694,-6.12485502438214,2
202012,10104,0.120755,-6.159901120282999,2
202103,10104,0.087738,-6.270973396570447,2
202104,10104,0.084652,-6.386400033531353,2
202106,10104,-0.01143,-6.174593258528648,2
202108,10104,0.022837,-7.275537034976445,1
202109,10104,-0.022439,-7.186096045414024,2
202111,10104,-0.054201,-6.934634813759404,2
202112,10104,-0.038902,-6.28739374541774,2
202201,10104,-0.065703,-6.228684782498529,2
202202,10104,-0.063948,-6.243774258727443,2
202203,10104,0.088983,-6.154111976017866,2
202205,10104,-0.020164,-6.449761333013397,2
202206,10104,-0.028504,-6.158756106039297,2
202208,10104,-0.047405,-5.137315173038495,2
202209,10104,-0.176399,-4.9421598526912796,2
202210,10104,0.283609,-4.993647219410585,2
202211,10104,0.063533,-5.026648493328068,2
198604,10107,0.172727,0.13516426818034702,9
198606,10107,-0.115108,0.1339015827328804,10
198607,10107,-0.073171,0.1992909364930252,10
198609,10107,-0.008772,0.15060677873244954,9
198610,10107,0.371681,0.355579841559149,10
198612,10107,-0.030151,0.05662451985174352,8
198703,10107,0.260586,0.24122762233130254,10
198704,10107,0.074935,0.14986574244368003,10
198706,10107,-0.114967,0.21779612267093526,10
198707,10107,-0.078431,0.16185674341319384,9
198708,10107,0.263298,0.22313150967019685,10
198709,10107,0.115789,0.16187235183652085,9
198711,10107,-0.100503,0.2568993245685634,10
198712,10107,0.21229,0.08862640360412327,8
198802,10107,0.065022,0.22684040822969284,9
198803,10107,-0.048421,0.07673830889811689,7
198805,10107,0.06422,-0.12142577656169548,5
198806,10107,0.155172,-0.053887571170717935,6
198808,10107,-0.159664,-0.22286056806962393,4
198809,10107,0.045,-0.16857917472994702,4
198810,10107,-0.062201,-0.16453359525374592,4
198811,10107,-0.035714,-0.09957460863599424,5
198901,10107,0.119718,0.015724033625228923,6
198902,10107,-0.002096,-0.21164479118804821,3
198903,10107,-0.161765,-0.18365507608419276,3
198905,10107,0.082774,-0.01472779787437628,7
198906,10107,-0.123967,-0.19753245239929798,5
198907,10107,0.033019,-0.15984462831188576,4
198908,10107,0.073059,-0.011773140314285585,8
198910,10107,0.193431,0.07795684920933349,10
198911,10107,0.06422,-0.13829393891036154,5
199001,10107,0.063218,-0.11545207906793994,5
199002,10107,0.067568,-0.2120037745357369,3
199004,10107,0.047404,-0.3381163866747383,2
199005,10107,0.258621,-0.3340783878507543,2
199007,10107,-0.125,-0.4104738234499661,2
199008,10107,-0.075188,-0.38632214187060987,2
199010,10107,0.011905,-0.36885933313452124,2
199011,10107,0.133333,-0.2891471584083799,2
199012,10107,0.041522,-0.2249287334081356,2
199101,10107,0.303987,-0.28732905151745913,2
199102,10107,0.057325,-0.4625869647705657,2
199104,10107,-0.067138,-0.41912337196433935,2
199105,10107,0.108586,-0.40216773476027656,2
199107,10107,0.078899,-0.3828458920038893,1
199109,10107,0.043988,-0.31561293459450623,2
199110,10107,0.054775,-0.3554438676894014,2
199112,10107,0.143959,-0.21078480043243322,2
199201,10107,0.080899,-0.4062442241749421,2
199203,10107,-0.040486,-0.4598976488031591,2
199204,10107,-0.06962,-0.29369142901347567,3
199206,10107,-0.132231,-0.4859605824251566,2
199207,10107,0.039286,-0.35464370190277206,2
199208,10107,0.024055,-0.3109335470533491,3
199209,10107,0.080537,-0.3360196545769538,3
199211,10107,0.049296,-0.42938298601311653,2
199212,10107,-0.083221,-0.612915682932237,1
199303,10107,0.109445,-0.50609255954133,2
199304,10107,-0.075676,-0.3885030539573825,3
199306,10107,-0.049933,-0.5358189400719477,2
199308,10107,0.015203,-0.5429240951519917,2
199309,10107,0.09817,-0.5290793629921021,2
199311,10107,-0.00156,-0.6024386300779457,2
199312,10107,0.007813,-0.5360265697752589,2
199401,10107,0.055814,-0.6050226266659088,2
199402,10107,-0.030837,-0.6343331869771538,2
199403,10107,0.027273,-0.7021218998794138,2
199405,10107,0.162162,-0.9169371039792779,1
199406,10107,-0.039535,-1.5938828898695017,1
199408,10107,0.128641,-1.6946632706689189,1
199409,10107,-0.034409,-1.874188050368906,1
199410,10107,0.122494,-1.8900395479316205,1
199411,10107,-0.001984,-1.7873559679935946,1
199501,10107,-0.02863,-1.8711286093554211,1
199502,10107,0.061053,-1.7424231305733315,1
199503,10107,0.128968,-1.8045764611669195,1
199505,10107,0.035933,-1.87561753831707,1
199506,10107,0.067159,-1.8426697541031747,1
199507,10107,0.001383,-1.932308792488281,1
199508,10107,0.022099,-2.104881064730817,1
199510,10107,0.104972,-2.095785643036745,1
199511,10107,-0.12875,-2.2622376131331414,1
199601,10107,0.054131,-2.2005993280739458,1
199602,10107,0.066892,-2.0740274531000984,1
199604,10107,0.098182,-2.0749620048601853,1
199605,10107,0.048565,-2.2003960327324035,1
199607,10107,-0.01873,-2.2027120968239013,1
199609,10107,0.076531,-1.9654810032710193,1
199610,10107,0.040758,-2.004579503965527,1
199612,10107,0.053386,-2.0400085504346532,1
199701,10107,0.234493,-2.273934315879226,1
199702,10107,-0.044118,-2.50026609499802,1
199703,10107,-0.059615,-2.3400119343075434,1
199704,10107,0.325153,-2.7095704177074538,1
199706,10107,0.019153,-3.0206931421066776,1
199707,10107,0.119683,-3.1054764456811585,1
199709,10107,0.000946,-2.640520725235586,1
199710,10107,-0.017478,-2.608799305523356,1
199712,10107,-0.086572,-2.146997996721458,1
