yyyymm,permno,actual_ret,predicted_ret,decile
200806,10104,-0.08056,0.004256746948563354,7
200807,10104,0.025238,0.018341147941609976,9
200809,10104,-0.073871,-0.0011131039633424942,7
200810,10104,-0.099458,0.008987372340299725,9
200812,10104,0.101927,0.007971237099929774,10
200903,10104,0.162806,0.026478758762865935,10
200904,10104,0.073049,0.011602496719613168,10
200906,10104,0.093415,0.0409266512751843,10
200907,10104,0.035481,0.013735583337058535,8
200908,10104,-0.011297,0.011778479744866066,8
200909,10104,-0.047532,0.014050157013341022,7
200911,10104,0.046445,0.014427584213661075,4
200912,10104,0.11096,0.06564348381357145,10
201003,10104,0.043002,0.023756616713322017,5
201004,10104,0.008071,0.008771871896821753,4
201006,10104,-0.04918,0.00909531583162518,7
201008,10104,-0.075931,-0.008224028058545354,2
201009,10104,0.229114,0.05106791614860309,10
201011,10104,-0.079476,0.01522338183811071,5
201012,10104,0.15733,0.05164373122017093,10
201101,10104,0.02492,0.011151466410153155,4
201102,10104,0.027162,0.030493801938334026,9
201103,10104,0.016185,0.0072715462535551745,3
201105,10104,-0.048387,0.006936562970127375,3
201106,10104,-0.038282,0.007155947082783293,4
201108,10104,-0.08208,-0.011857710418356829,2
201109,10104,0.023869,0.019010458209156086,10
201110,10104,0.14231,0.007349300884666908,6
201111,10104,-0.043332,0.012524333260675294,6
201201,10104,0.102144,-0.0010045936395857028,3
201202,10104,0.037044,0.022898321598481097,7
201204,10104,0.010288,0.0024609246666673253,3
201205,10104,-0.09966,-0.01000556201854098,2
201207,10104,0.018855,0.020381591948309654,7
201208,10104,0.048013,0.020437488249990858,5
201210,10104,-0.010172,-0.0024851880205874035,3
201211,10104,0.035232,0.012214923165497665,5
201212,10104,0.041181,0.047652830724181396,10
201301,10104,0.065726,0.04243949748163885,8
201302,10104,-0.035764,0.013573002611592111,6
201304,10104,0.013919,0.014084564236354003,6
201305,10104,0.030506,-0.00153753711261865,2
201307,10104,0.05731,0.01336508270134942,4
201309,10104,0.041117,0.010697666544536938,3
201310,10104,0.013567,0.02019952710707413,5
201312,10104,0.08416,0.05582224064158428,10
201401,10104,-0.03241,0.018025141923480568,7
201402,10104,0.059892,-0.003236022689249339,3
201403,10104,0.046024,0.03694747547760124,10
201404,10104,0.0022,0.023417873482703053,8
201406,10104,-0.035459,-0.03171051516238401,1
201407,10104,-0.000493,0.009302917494781526,6
201409,10104,-0.078257,-0.01798981745897436,1
